id,text,conversation_mode,split,source,source_intent,base_id,generation_family,label_source,review_status,note
mode_v1_00122,麻烦问下，价格能商量吗呢,TASK_ONLY,train,intent_train_v42_project,PRODUCT.ASK_PRICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00123,客服，最低多少钱呢,TASK_ONLY,train,intent_train_v42_project,PRODUCT.ASK_PRICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00124,苏泊尔显示器现在卖多少谢谢哈,TASK_ONLY,train,intent_train_v42_project,PRODUCT.ASK_PRICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00125,麻烦问下活动什么时候结束？啊,TASK_ONLY,train,intent_train_v42_project,PROMOTION.COUPON,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00126,麻烦问下我要下单,TASK_ONLY,train,intent_train_v42_project,ORDER.CREATE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00127,我想问一下我买的东西查不到谢谢,TASK_ONLY,train,intent_train_v42_project,ORDER.QUERY_STATUS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00128,打扰一下这个参加满减吗,TASK_ONLY,train,intent_train_v42_project,PROMOTION.ACTIVITY,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00129,怎么下单麻烦了,TASK_ONLY,train,intent_train_v42_project,ORDER.CREATE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00130,给老人用推荐什么,TASK_ONLY,train,intent_train_v42_project,PRODUCT.RECOMMEND,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00131,支付页面打不开谢谢,TASK_ONLY,train,intent_train_v42_project,PAYMENT.ISSUE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00132,在吗，账号怎么注销，麻烦了,TASK_ONLY,train,intent_train_v42_project,FAQ.GENERAL,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00133,请问支付一直不成功呢,TASK_ONLY,train,intent_train_v42_project,PAYMENT.ISSUE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00134,请问，付款失败了麻烦了,TASK_ONLY,train,intent_train_v42_project,PAYMENT.ISSUE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00135,你好，我要申请退款？帮我看下,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.REFUND,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00136,羽绒服哪款卖得最好呢,TASK_ONLY,train,intent_train_v42_project,PRODUCT.RECOMMEND,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00137,你好，这个订单不要了谢谢,TASK_ONLY,train,intent_train_v42_project,ORDER.CANCEL,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00138,麻烦问下我要投诉急,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.COMPLAIN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00139,麻烦问下这个能不能退呢,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.RETURN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00140,请问我的包裹在哪里啊,TASK_ONLY,train,intent_train_v42_project,LOGISTICS.TRACK,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00141,客服，帮我取消一下急,TASK_ONLY,train,intent_train_v42_project,ORDER.CANCEL,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00142,您好，可以分期吗？麻烦了,TASK_ONLY,train,intent_train_v42_project,PAYMENT.METHOD,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00143,请问刚才那单发货了吗帮忙处理一下,TASK_ONLY,train,intent_train_v42_project,ORDER.QUERY_STATUS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00144,在吗00068592638收货地址改一下麻烦了,TASK_ONLY,train,intent_train_v42_project,ORDER.CHANGE_ADDRESS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00145,我想问一下过保了还能修吗谢谢,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.REPAIR,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00146,那个行李箱怎么卖,TASK_ONLY,train,intent_train_v42_project,PRODUCT.ASK_PRICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00147,支付链接发我谢谢,TASK_ONLY,train,intent_train_v42_project,PAYMENT.METHOD,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00148,刚下单能取消吗急,TASK_ONLY,train,intent_train_v42_project,ORDER.CANCEL,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00149,打扰了OPPO电视有质量问题要退款一下,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.REFUND,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00150,要开增值税发票哈,TASK_ONLY,train,intent_train_v42_project,PAYMENT.INVOICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00151,在吗，价保政策是什么,TASK_ONLY,train,intent_train_v42_project,FAQ.GENERAL,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00152,请问，我要退货,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.RETURN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00153,你们怎么这样可以吗,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.COMPLAIN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00154,我要申请退款啊,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.REFUND,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00155,直接下单吧,TASK_ONLY,train,intent_train_v42_project,ORDER.CREATE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00156,我想问一下这个款还有吗帮我看下,TASK_ONLY,train,intent_train_v42_project,PRODUCT.ASK_STOCK,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00157,我已经完成支付了,TASK_ONLY,train,intent_train_v42_project,ORDER.QUERY_STATUS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00158,麻烦问下配件坏了怎么办可以吗,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.REPAIR,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00159,麻烦问下叫个真人来,TASK_ONLY,train,intent_train_v42_project,META.TRANSFER_HUMAN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00160,运费怎么算,TASK_ONLY,train,intent_train_v42_project,LOGISTICS.SHIPPING_FEE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00161,我想问一下这个订单处理了吗啊,TASK_ONLY,train,intent_train_v42_project,ORDER.QUERY_STATUS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00162,是不是没货了？呢,TASK_ONLY,train,intent_train_v42_project,PRODUCT.ASK_STOCK,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00163,亲那算了吧谢谢,TASK_ONLY,train,intent_train_v42_project,META.ABORT,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00164,咨询一下，转人工谢谢,TASK_ONLY,train,intent_train_v42_project,META.TRANSFER_HUMAN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00165,发票信息怎么填可以吗,TASK_ONLY,train,intent_train_v42_project,PAYMENT.INVOICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00166,发票寄过来吗可以吗,TASK_ONLY,train,intent_train_v42_project,PAYMENT.INVOICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00167,你好，电子发票什么时候发,TASK_ONLY,train,intent_train_v42_project,PAYMENT.INVOICE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00168,客服你好再不处理我投诉了呢,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.COMPLAIN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00169,亲不用麻烦了麻烦了,TASK_ONLY,train,intent_train_v42_project,META.ABORT,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00170,什么时候有大促哈,TASK_ONLY,train,intent_train_v42_project,PROMOTION.ACTIVITY,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00171,请问我刚下的单在哪看麻烦了,TASK_ONLY,train,intent_train_v42_project,ORDER.QUERY_STATUS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00172,请问能帮我换个地址吗帮我看下,TASK_ONLY,train,intent_train_v42_project,ORDER.CHANGE_ADDRESS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00173,亲我要找人工客服麻烦了,TASK_ONLY,train,intent_train_v42_project,META.TRANSFER_HUMAN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00174,包裹现在在哪哈,TASK_ONLY,train,intent_train_v42_project,LOGISTICS.TRACK,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00175,东西有问题帮我看下,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.COMPLAIN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00176,亲这个问题拖了好几天急,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.COMPLAIN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00177,那个电话写错了可以改吗,TASK_ONLY,train,intent_train_v42_project,ORDER.CHANGE_ADDRESS,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00178,您好，快递到哪了帮忙处理一下,TASK_ONLY,train,intent_train_v42_project,LOGISTICS.TRACK,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00179,麻烦问下满多少包邮麻烦了,TASK_ONLY,train,intent_train_v42_project,LOGISTICS.SHIPPING_FEE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00180,亲我要退货呢,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.RETURN,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00181,想问一下，支付一直不成功急,TASK_ONLY,train,intent_train_v42_project,PAYMENT.ISSUE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00182,那个快递停在路上了麻烦了,TASK_ONLY,train,intent_train_v42_project,LOGISTICS.TRACK,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
mode_v1_00183,请问可以换货吗,TASK_ONLY,train,intent_train_v42_project,AFTERSALE.EXCHANGE,,existing_business_example,intent_mapping,weak_label_needs_sample_audit,业务意图样本；Mode Gate 只判断是否进入业务链路。
