row_id,split,case_family_id,scenario_family,message,current_state,has_active_task,active_intent,active_domain,pending_slot,suspended_task_count,control_result,slot_match,slot_match_type,slot_value_type,explicit_switch_signal,has_business_object,setfit_top1_label,setfit_top1_score,setfit_top2_label,setfit_top2_score,setfit_margin,setfit_low_conf,setfit_ambiguous,llm_review_expected,target_decision,target_intent,target_domain,target_risk_level,target_priority,feature_source,sample_weight,notes
63,train,COLLECTING_SLOT_PHRASED:67247,COLLECTING_SLOT_PHRASED,下单手机A20260730188,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,PAYMENT.INVOICE,0.4351,ORDER.QUERY_STATUS,0.3475,0.0876,True,True,False,CONTINUE_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
64,train,IDLE_CLEAR_INTENT:22469,IDLE_CLEAR_INTENT,帮我买两件,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.CREATE,0.7918,ORDER.QUERY_STATUS,0.1983,0.5935,False,False,False,ACCEPT_NEW_INTENT,ORDER.CREATE,ORDER,L2,60,SYNTHETIC_SIMULATED,1.0,
65,train,CONFIRMING_DENY:76491,CONFIRMING_DENY,取消这次操作,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.3666,PAYMENT.INVOICE,0.3496,0.017,True,True,False,DENY_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
66,train,TRANSFER_HUMAN:62604,TRANSFER_HUMAN,转人工,CONFIRMING,True,ORDER.QUERY_STATUS,ORDER,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.7988,META.UNKNOWN,0.0608,0.738,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
67,train,COLLECTING_SWITCH_EXPLICIT:23515,COLLECTING_SWITCH_EXPLICIT,这个先放着，对比一下这几个商品,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,invoice_type,1,NONE,False,NONE,NONE,True,True,PRODUCT.COMPARE,0.823,PAYMENT.INVOICE,0.1263,0.6967,False,False,False,SWITCH_NEW,PRODUCT.COMPARE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
68,train,OOS_UNKNOWN:99036,OOS_UNKNOWN,今天台北下雨吗,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4258,AFTERSALE.COMPLAIN,0.3484,0.0774,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
69,train,CONFIRMING_CONFIRM:11273,CONFIRMING_CONFIRM,没问题,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.3231,ORDER.CANCEL,0.285,0.0381,True,True,False,CONFIRM_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
70,validation,AMBIGUOUS_PAIR:55087,AMBIGUOUS_PAIR,货到哪了还没发,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.DELIVERY_TIME,0.7455,LOGISTICS.TRACK,0.7135,0.032,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
71,train,IDLE_CLEAR_INTENT:03491,IDLE_CLEAR_INTENT,今天能发出吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.DELIVERY_TIME,0.8473,ORDER.QUERY_STATUS,0.1731,0.6742,False,False,False,ACCEPT_NEW_INTENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.0,
72,train,AMBIGUOUS_PAIR:76068,AMBIGUOUS_PAIR,这个价格有活动吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PROMOTION.ACTIVITY,0.6886,PRODUCT.ASK_PRICE,0.6491,0.0395,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
73,train,COLLECTING_SWITCH_IMPLICIT:17081,COLLECTING_SWITCH_IMPLICIT,哪个配置更好,COLLECTING,True,LOGISTICS.TRACK,LOGISTICS,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,PRODUCT.COMPARE,0.946,LOGISTICS.TRACK,0.1976,0.7484,False,False,False,SWITCH_NEW,PRODUCT.COMPARE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
74,validation,COLLECTING_SWITCH_IMPLICIT:30515,COLLECTING_SWITCH_IMPLICIT,支持什么支付方式,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,2,NONE,False,NONE,NONE,False,True,PAYMENT.METHOD,0.8872,AFTERSALE.REFUND,0.1295,0.7577,False,False,False,SWITCH_NEW,PAYMENT.METHOD,PAYMENT,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
75,train,COLLECTING_OTHER_SLOT:97208,COLLECTING_OTHER_SLOT,换成A款,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,target_sku,0,NONE,True,SEMANTIC_SLOT,TARGET_SKU,False,False,AFTERSALE.EXCHANGE,0.7718,AFTERSALE.EXCHANGE,0.6981,0.0737,False,True,False,CONTINUE_CURRENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
76,train,CONFIRMING_CONFIRM:63052,CONFIRMING_CONFIRM,对,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.3766,ORDER.CANCEL,0.366,0.0106,True,True,False,CONFIRM_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
77,validation,COLLECTING_OTHER_SLOT:89953,COLLECTING_OTHER_SLOT,原因是尺寸不合适,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,refund_reason,0,NONE,True,SEMANTIC_SLOT,REFUND_REASON,False,False,AFTERSALE.REFUND,0.5733,AFTERSALE.REFUND,0.5304,0.0429,True,True,False,CONTINUE_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
78,train,CONFIRMING_CONFIRM:29427,CONFIRMING_CONFIRM,可以执行,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.483,ORDER.CANCEL,0.4707,0.0123,True,True,False,CONFIRM_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
79,test,CORRECTION_ACTIVE:56692,CORRECTION_ACTIVE,订单号说错了，是87654321,COLLECTING,True,PRODUCT.ASK_INFO,PRODUCT,attr_type,0,RULE_KEYWORD,True,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.3062,PRODUCT.ASK_INFO,0.2316,0.0746,True,True,False,CORRECT_CURRENT,PRODUCT.ASK_INFO,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
80,train,CORRECTION_ACTIVE:22819,CORRECTION_ACTIVE,不是这个商品，是A款,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,RULE_KEYWORD,False,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.3963,ORDER.CHANGE_ADDRESS,0.3158,0.0805,True,True,False,CORRECT_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
81,train,COLLECTING_SWITCH_IMPLICIT:05242,COLLECTING_SWITCH_IMPLICIT,我的券不能使用,COLLECTING,True,CHITCHAT.GENERAL,CHITCHAT,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,PROMOTION.COUPON,0.9428,CHITCHAT.GENERAL,0.1491,0.7937,False,False,False,SWITCH_NEW,PROMOTION.COUPON,PROMOTION,L1,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
82,test,CORRECTION_ACTIVE:10713,CORRECTION_ACTIVE,不是这个商品，是A款,COLLECTING,True,PRODUCT.ASK_INFO,PRODUCT,attr_type,0,RULE_KEYWORD,False,CORRECTION_VALUE,TEXT,False,True,META.CORRECTION,0.3486,PRODUCT.ASK_INFO,0.2704,0.0782,True,True,False,CORRECT_CURRENT,PRODUCT.ASK_INFO,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,纠正当前理解并继承有效槽位
83,train,OOS_UNKNOWN:65391,OOS_UNKNOWN,给我讲个笑话,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.5074,PRODUCT.ASK_STOCK,0.4338,0.0736,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
84,train,COLLECTING_SLOT_PHRASED:50542,COLLECTING_SLOT_PHRASED,我的订单号是13800138000,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,LOGISTICS.DELIVERY_TIME,0.534,ORDER.QUERY_STATUS,0.4456,0.0884,True,True,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
85,train,CONFIRMING_DENY:43170,CONFIRMING_DENY,取消这次操作,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.4381,AFTERSALE.RETURN,0.3641,0.074,True,True,False,DENY_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
86,train,CONFIRMING_BUSINESS_SWITCH:87151,CONFIRMING_BUSINESS_SWITCH,等等，这款怎么卖,CONFIRMING,True,ORDER.CANCEL,ORDER,,0,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_PRICE,0.8668,ORDER.CANCEL,0.1355,0.7313,False,False,False,SWITCH_NEW,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,
87,train,OOS_UNKNOWN:30712,OOS_UNKNOWN,附近有什么好吃的,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4267,ORDER.CANCEL,0.4059,0.0208,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
88,test,IDLE_CLEAR_INTENT:41122,IDLE_CLEAR_INTENT,请问预计什么时候到货,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.DELIVERY_TIME,0.8737,ORDER.QUERY_STATUS,0.0174,0.8563,False,False,False,ACCEPT_NEW_INTENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.0,
89,train,IDLE_CLEAR_INTENT:43280,IDLE_CLEAR_INTENT,按照我的需求推荐一下,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.RECOMMEND,0.9082,PAYMENT.INVOICE,0.1993,0.7089,False,False,False,ACCEPT_NEW_INTENT,PRODUCT.RECOMMEND,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
90,train,COLLECTING_OTHER_SLOT:04415,COLLECTING_OTHER_SLOT,个人普通发票,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,invoice_type,0,NONE,True,SEMANTIC_SLOT,INVOICE_TYPE,False,False,ORDER.QUERY_STATUS,0.6052,PAYMENT.INVOICE,0.5635,0.0417,False,True,False,CONTINUE_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
91,train,CONFIRMING_BUSINESS_SWITCH:91242,CONFIRMING_BUSINESS_SWITCH,先别执行，批量买有优惠吗,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,2,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_PRICE,0.8336,AFTERSALE.REFUND,0.0347,0.7989,False,False,False,SWITCH_NEW,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,
92,train,OOS_UNKNOWN:65391,OOS_UNKNOWN,给我讲个笑话,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4427,PRODUCT.RECOMMEND,0.3781,0.0646,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
93,train,COLLECTING_SWITCH_EXPLICIT:21790,COLLECTING_SWITCH_EXPLICIT,对了，我要开发票,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,issue_type,2,NONE,False,NONE,NONE,True,True,PAYMENT.INVOICE,0.8477,PAYMENT.ISSUE,0.0564,0.7913,False,False,False,SWITCH_NEW,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,
94,train,COLLECTING_SLOT_PHRASED:88125,COLLECTING_SLOT_PHRASED,订单号是12345678,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,LOGISTICS.DELIVERY_TIME,0.5115,ORDER.QUERY_STATUS,0.4616,0.0499,True,True,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
95,train,IDLE_CLEAR_INTENT:76615,IDLE_CLEAR_INTENT,优惠券怎么用,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PROMOTION.COUPON,0.8179,AFTERSALE.RETURN,0.0544,0.7635,False,False,False,ACCEPT_NEW_INTENT,PROMOTION.COUPON,PROMOTION,L1,70,SYNTHETIC_SIMULATED,1.0,
96,train,COLLECTING_SWITCH_IMPLICIT:11254,COLLECTING_SWITCH_IMPLICIT,我要换货,COLLECTING,True,AFTERSALE.COMPLAIN,AFTERSALE,complaint_content,0,NONE,False,NONE,NONE,False,True,AFTERSALE.EXCHANGE,0.9135,AFTERSALE.COMPLAIN,0.025,0.8885,False,False,False,SWITCH_NEW,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
97,train,MULTI_INTENT:58485,MULTI_INTENT,我要退货，还要投诉客服,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.5963,AFTERSALE.COMPLAIN,0.5641,0.0322,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
98,train,COLLECTING_SLOT_PHRASED:89040,COLLECTING_SLOT_PHRASED,应该是13800138000,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.728,ORDER.CHANGE_ADDRESS,0.0574,0.6706,False,False,False,CONTINUE_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
99,train,COLLECTING_SWITCH_IMPLICIT:35275,COLLECTING_SWITCH_IMPLICIT,感谢帮助,COLLECTING,True,LOGISTICS.TRACK,LOGISTICS,customer_phone_or_order_id,2,NONE,False,NONE,NONE,False,True,CHITCHAT.THANKS,0.6469,LOGISTICS.TRACK,0.6251,0.0218,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
100,train,TRANSFER_HUMAN:30208,TRANSFER_HUMAN,联系人工客服,COLLECTING,True,AFTERSALE.RETURN,AFTERSALE,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.9469,META.UNKNOWN,0.1159,0.831,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
101,train,MULTI_INTENT:73201,MULTI_INTENT,查一下订单，顺便看看优惠券,IDLE,False,,,,0,NONE,False,NONE,NONE,True,True,AFTERSALE.RETURN,0.558,PAYMENT.INVOICE,0.4628,0.0952,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
102,train,AMBIGUOUS_PAIR:06272,AMBIGUOUS_PAIR,这个价格有活动吗,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,issue_description,0,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_PRICE,0.5642,PROMOTION.ACTIVITY,0.4993,0.0649,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
103,train,COLLECTING_SWITCH_IMPLICIT:21089,COLLECTING_SWITCH_IMPLICIT,这款怎么卖,COLLECTING,True,CHITCHAT.GENERAL,CHITCHAT,customer_phone_or_order_id,2,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_PRICE,0.7734,CHITCHAT.GENERAL,0.7607,0.0127,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
104,train,COLLECTING_SLOT_PHRASED:51805,COLLECTING_SLOT_PHRASED,我的订单号是13912345678,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.8226,LOGISTICS.DELIVERY_TIME,0.2165,0.6061,False,False,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
105,train,CONFIRMING_BUSINESS_SWITCH:51593,CONFIRMING_BUSINESS_SWITCH,暂时不要，订单付款成功了吗,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,1,NONE,False,NONE,NONE,True,True,ORDER.QUERY_STATUS,0.8818,ORDER.CHANGE_ADDRESS,0.0237,0.8581,False,False,False,SWITCH_NEW,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.5,
106,train,IDLE_CLEAR_INTENT:75068,IDLE_CLEAR_INTENT,我想问下能说下你是什么吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,META.BOT_IDENTITY,0.8162,PRODUCT.COMPARE,0.1936,0.6226,False,False,False,ACCEPT_NEW_INTENT,META.BOT_IDENTITY,META,L0,90,SYNTHETIC_SIMULATED,1.0,
107,train,COLLECTING_SWITCH_EXPLICIT:84012,COLLECTING_SWITCH_EXPLICIT,顺便，预计什么时候到货,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,1,NONE,False,NONE,NONE,True,True,LOGISTICS.DELIVERY_TIME,0.8899,ORDER.QUERY_STATUS,0.1522,0.7377,False,False,False,SWITCH_NEW,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.0,
108,test,COLLECTING_SWITCH_EXPLICIT:30812,COLLECTING_SWITCH_EXPLICIT,先不说这个，帮我查一下这单,COLLECTING,True,PRODUCT.COMPARE,PRODUCT,product_ids,2,NONE,False,NONE,NONE,True,True,ORDER.QUERY_STATUS,0.8055,PRODUCT.COMPARE,0.1044,0.7011,False,False,False,SWITCH_NEW,ORDER.QUERY_STATUS,ORDER,L1,70,SYNTHETIC_SIMULATED,1.0,
109,train,COLLECTING_SWITCH_IMPLICIT:10334,COLLECTING_SWITCH_IMPLICIT,我要投诉,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,refund_reason,1,NONE,False,NONE,NONE,False,True,AFTERSALE.COMPLAIN,0.7094,AFTERSALE.REFUND,0.6585,0.0509,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
110,train,CONFIRMING_DENY:52194,CONFIRMING_DENY,不要,CONFIRMING,True,ORDER.CANCEL,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CANCEL,0.4881,AFTERSALE.REFUND,0.3714,0.1167,True,False,False,DENY_CURRENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
111,train,CONFIRMING_BUSINESS_SWITCH:75696,CONFIRMING_BUSINESS_SWITCH,先放一下，这个多少钱,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,,1,NONE,False,NONE,NONE,True,True,PRODUCT.ASK_PRICE,0.8718,PAYMENT.INVOICE,0.0861,0.7857,False,False,False,SWITCH_NEW,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,
112,train,AMBIGUOUS_PAIR:91802,AMBIGUOUS_PAIR,这个可以退吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.7261,FAQ.GENERAL,0.648,0.0781,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
113,train,COLLECTING_SWITCH_EXPLICIT:03614,COLLECTING_SWITCH_EXPLICIT,这个先放着，对比一下这几个商品,COLLECTING,True,PRODUCT.RECOMMEND,PRODUCT,preference,2,NONE,False,NONE,NONE,True,True,PRODUCT.COMPARE,0.9414,PRODUCT.RECOMMEND,0.0719,0.8695,False,False,False,SWITCH_NEW,PRODUCT.COMPARE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
114,train,MULTI_INTENT:63158,MULTI_INTENT,先查物流，如果还没发货就退款,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.7654,PRODUCT.COMPARE,0.6953,0.0701,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
115,train,OOS_UNKNOWN:65391,OOS_UNKNOWN,给我讲个笑话,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.3764,PAYMENT.ISSUE,0.3538,0.0226,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
116,train,IDLE_CLEAR_INTENT:25212,IDLE_CLEAR_INTENT,我要换货,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.EXCHANGE,0.8475,AFTERSALE.REFUND,0.1895,0.658,False,False,False,ACCEPT_NEW_INTENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,
117,train,ORDER_CANCEL_WITH_OBJECT:42158,ORDER_CANCEL_WITH_OBJECT,还没发货就取消吧,COLLECTING,False,,,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.9386,META.ABORT,0.1156,0.823,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
118,train,COLLECTING_SWITCH_IMPLICIT:49845,COLLECTING_SWITCH_IMPLICIT,订单处理到哪了,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,refund_reason,2,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.6621,AFTERSALE.REFUND,0.6456,0.0165,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
119,train,AMBIGUOUS_PAIR:88435,AMBIGUOUS_PAIR,这个可以退吗,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,FAQ.GENERAL,0.6019,AFTERSALE.RETURN,0.5239,0.078,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
120,train,OOS_UNKNOWN:81580,OOS_UNKNOWN,今天台北下雨吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.3471,PAYMENT.INVOICE,0.2634,0.0837,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
121,train,COLLECTING_OTHER_SLOT:12075,COLLECTING_OTHER_SLOT,公司名称填星河贸易,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,invoice_title,0,NONE,True,SEMANTIC_SLOT,INVOICE_TITLE,False,False,ORDER.QUERY_STATUS,0.5618,PAYMENT.INVOICE,0.4827,0.0791,True,True,False,CONTINUE_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
122,train,COLLECTING_SWITCH_EXPLICIT:13828,COLLECTING_SWITCH_EXPLICIT,再帮我，退换货政策是什么,COLLECTING,True,LOGISTICS.TRACK,LOGISTICS,customer_phone_or_order_id,2,NONE,False,NONE,NONE,True,True,FAQ.GENERAL,0.9438,LOGISTICS.TRACK,0.0186,0.9252,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.0,
123,train,AMBIGUOUS_PAIR:76068,AMBIGUOUS_PAIR,这个价格有活动吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PROMOTION.ACTIVITY,0.5819,PRODUCT.ASK_PRICE,0.5049,0.077,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
124,train,TRANSFER_HUMAN:90472,TRANSFER_HUMAN,给我人工处理,IDLE,False,,,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.8748,META.UNKNOWN,0.1579,0.7169,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
125,train,COLLECTING_SLOT_PHRASED:86728,COLLECTING_SLOT_PHRASED,是A20260730188,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.8555,AFTERSALE.REPAIR,0.1657,0.6898,False,False,False,CONTINUE_CURRENT,AFTERSALE.REPAIR,AFTERSALE,L2,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
